,Banks name,level_0,level_1,Yerevan,Lori,Tavush,Syuniq,Ararat,Kotayq,Armavir,Aragatsotn,Shirak,Gegharquniq,Vayots Dzor,NKR,NPL (%)_r,NPL(AMDths),LoanPortfolio(net),Provisions,LoanPortfolio(Gross),Coverageratio,TheimpairmenttotheNPL,CostofCreditRisk,TotalAssets,TotalLiabilities,TotalCapital,"StatutoryCapital
(w/oincomefromemission)",Loans,Liabilitiestocustomers,Liabilitiestocustomers(incl.securities),EmittedSecurities,ProfitAftertax,"ROA
(Annualized)","ROE
(Annualized)",Interestandsimilarincome,Interestandsimilarexpenses,Netinterestincome,Commisssionsreceived,Commisssionspaid,Netcommissions,Dividendsreceived,Netotheroperatingincome,Operatingincome,Netprovisions,Totaladministrativeexpenses,Otherincome/exspenses,Profit/(loss)beforetax,Incometax,Profit/(loss)aftertax,AMD_Assets,FXgroupI_Assets,FXgroupII_Assets,Cost of credit risk,Cost of credit risk_r,Net non-interest,Bonds Attracted,Index,Year
10,Uni,2020-06-30,10,1.5485052667908052,1.031860429266245,0.0,0.8838834764831844,0.457495710997814,-0.14142135623730956,0.6081636405595374,0.7745966692414834,0.12467574523850741,0.9284766908852593,0.436852028330519,0.019163559494160466,2.6919683069978375,2.177809092435044,-0.13978901607887012,-0.9516168907336382,-0.08757588768709541,-0.7828581902527177,-0.7828581902527177,0.8487375746628252,-0.21597111417652076,-0.16305725895012302,-0.8624120665537707,-0.6033738859970786,-0.1397890159210092,0.0072960305456758,-0.057565755083733745,-0.1936327427221415,-0.9876055476385701,-1.6222142113076257,-1.2440973034669578,-0.28971864451388585,-0.09566555669697796,-0.5174174270589824,0.599688686181147,-0.3213987446890048,0.9867694418769264,0.0,-2.057402261806207,-0.5187467623571562,0.2504102281854692,-0.5639177083089575,0.0,-1.0419004780918073,-1.2684829513076765,-0.9876055476385701,-0.2674654734786937,-0.16553924653615798,0.9650224076233967,0.013725527457853109,-0.3226223131149657,-0.40830017544087466,-1.175391680702132,-5.02447556257529,2020
11,VTB,2020-06-30,11,1.3420378978853647,1.5271534353140428,2.0380986614602725,1.9445436482630059,1.6774842736586515,1.131370849898476,1.4190484946389206,2.32379000772445,2.6181906500086556,2.0426487199475702,2.53374176431701,-0.44076186836569115,0.9403294988357261,1.2851275644402353,0.24280566987334898,-2.4705054762041025,0.36268728664881394,-0.30239511196406577,-0.30239511196406577,1.5250116741541644,0.28121355659179176,0.27535657507903627,0.3328605129309877,2.4385109098011832,0.2428056713283146,0.9656461414305596,0.5727153621812132,-0.4196587132065585,0.30208185790284153,0.32444284226152503,0.39197586273616464,0.7881416789730709,0.24166979459224913,1.4318215639522789,0.28607931334267045,1.0545148012685917,-0.1251137051397183,0.0,-1.2837071482800824,0.7839891971804076,1.087073955697658,0.8182280428191541,0.0,0.17925671763955608,-0.5108198121567968,0.30208185790284153,0.7093841490424022,-0.2069195253131325,0.8483868460296805,-0.19646214577818114,-0.13480777699313654,-0.5979972672144515,-1.0316897517782413,3.331108506359085,2020
12,ABB,2020-09-30,0,1.4733732058983735,0.44194173824159216,0.40273861426601687,0.822226451793038,0.8725028717782315,0.5526547310320448,-0.2755891273047753,0.9994059993535875,0.7710069930651408,1.0251528363134974,-0.6454972243679029,1.3535433668773598,-0.5027087889219486,0.32915949471051775,2.0691138414291843,-0.15722950427446664,2.034258623324617,-0.7299694171155605,-0.7299694171155605,0.3522506429824554,1.9938076416082844,2.113280984707978,0.1437808083530849,0.9844021402169074,2.069113843203196,2.7322530686793782,2.369884645101183,-0.28168095979341917,-0.7362237086811768,-1.3675269175156552,-0.9766088578825116,1.2732063027389502,2.1382948940197943,-0.04326353139596704,2.458571925041586,0.049207715077865206,2.969793120809661,-0.28600089564202846,-0.6073239602810567,0.7370885003512789,1.897566544879198,0.3053502600912925,-0.25,-0.7588269852734846,-0.7819567960570326,-0.7362237086811768,2.369196445568626,1.4789267901996088,2.702285463174873,-0.6420638049476005,0.18906957282084333,2.1388933685827647,-0.3844555060660424,7.00704355214002,2020
13,ACBA,2020-09-30,1,0.29467464117967473,1.4436763449225345,1.6475670583609783,1.40463685514644,1.4429855187101521,0.9611386626644256,2.066918454785814,2.7569820671823106,1.6448149185389669,1.6475670583609778,1.5491933384829668,-0.41647488211611067,-0.2511156913323314,0.059701742160458496,0.4735401589664077,-0.5422426048811273,0.48285426704365264,-0.1798123612678674,-0.1798123612678674,0.513698854349414,0.41662494707732806,0.3781915903247305,0.8185589894390171,0.12815085583053162,0.47354015983621556,0.43416909841619705,0.27428301906179153,-0.4923462078745896,-0.4033516952358043,-0.39886201760873286,-0.7581568765140551,0.9187384196121505,0.5134924249560081,1.3041634158944595,0.9440827766197755,1.602114937707857,0.6114326928722363,0.008967107366577125,-1.9518496554668407,0.7972858865988138,0.6768474819870659,1.5565052995771131,4.0,-0.2070979608713817,0.7515142053637756,-0.4033516952358043,0.7297643202174006,0.11734945880263731,-0.4331507470987181,0.6895487758822493,-0.6477394293287705,-0.5968964704526072,-0.8311686005516002,-0.22192866026016755,2020
14,Ameria,2020-09-30,2,-0.39289952157289965,-0.55979286843935,-0.2196756077814638,0.23981604843963614,-0.8389450690175304,-0.6727970638650979,-0.2755891273047753,-0.7581700684751355,-0.5397048951455986,-0.8420898298289443,0.451848057057532,-0.41647488211611067,-0.1334350489113815,1.4057406000259614,2.0535382447644617,-1.2561204507028572,2.0565181217588306,-0.7141225019199476,-0.7141225019199476,0.21281809680189984,2.0705589142329686,1.9823442988373186,2.789624333007395,0.6513045082602278,2.0535382465296466,1.841590623100817,1.902572911562521,1.1455218461060848,1.304345575479358,-0.39886201760873286,0.11565104895977109,1.9739804581313196,1.5268104687379578,2.2527188992857528,1.1222174858908893,0.987459296333796,1.0331567303839553,-0.28600089564202846,-0.47856257209411424,2.077804662103328,1.7156376729071432,2.041978625234159,-0.25,1.3420308976315254,1.3720215517594991,1.304345575479358,1.325475218075523,2.5888174688209484,1.993814622795676,-0.20695658400440894,-0.17612855735130026,0.9134652917119797,0.5916249466710684,15.26801884064118,2020
15,Ararat,2020-09-30,3,1.178698564718699,0.9428090415820632,1.6475670583609783,0.822226451793038,0.30202022484631086,0.9611386626644256,0.5052467333920878,-0.17231137919889444,1.6448149185389669,0.4027386142660168,-0.6454972243679029,-0.1636151322599006,-0.4032889358421805,-0.6487962103372678,-0.45354031011525514,0.6241250580135012,-0.4660399031180175,-0.2928337564365783,-0.2928337564365783,-1.2108615852521907,-0.5065216924912381,-0.48271203623583375,-0.7101584607745965,-1.3730167961294202,-0.45354030977081905,-0.7056166958081861,-0.6757733700146085,-0.2061208075719266,-0.5223519643865155,-0.39886201760873286,-0.321252913777142,-0.6001779959987779,-0.46902887551994404,-0.6786870805643141,-0.4337829546934281,0.0515598990141805,-0.5441082433208476,-0.28600089564202846,0.030125215366923263,-0.7431008445633841,-0.8696058708237522,-0.33008190210497035,-0.25,-0.5654504927352345,-0.707842318517811,-0.5223519643865155,-0.6830931635404891,-0.3011729171040712,-0.7090483982131021,1.290861540938949,-0.850415377362151,-0.6002293468685717,-0.05406936851662397,-6.657862874557765,2020
16,Armswiss,2020-09-30,4,-1.4733732058983735,-1.0606601717798212,-0.8420898298289444,-0.9250047582671677,-0.8389450690175304,-1.0812809954974787,-1.0564249880016383,-0.7581700684751355,-0.9766088578825116,-0.8420898298289443,-0.6454972243679029,-0.41647488211611067,-0.6366212440906157,-0.85076297492229,-0.6210137531700739,0.5876377929671325,-0.6290113073878756,1.4570543790789783,1.4570543790789783,0.4182976385416657,-0.12070111462496666,-0.18707424460499278,0.7268519469270334,-1.2882750801347795,-0.6210137529205443,-0.47218047982430755,-0.19461482024388074,0.989064285258127,1.4013614410162052,1.538467782205112,1.4263629371705104,-0.13669978466743068,0.2027636029771191,-0.5561630322869385,-1.0685957951115137,-1.3086204409750128,-0.8607260206751057,3.9858193857023148,0.4966750999336019,-0.11259576373975887,-0.44816776782559004,-1.1169141393283624,-0.25,1.4030114349549658,1.2544259238329492,1.4013614410162052,0.17879930019782753,-0.37703806285026326,-0.4450086067458788,-1.9049502194489016,3.0984902351632186,0.8856882389462447,3.6040901802541696,10.365124552661026,2020
17,Artsakh,2020-09-30,5,-0.7857990431457993,-1.0606601717798212,-0.8420898298289444,-0.9250047582671677,-0.8389450690175304,-1.0812809954974787,-1.0564249880016383,-0.7581700684751355,-0.9766088578825116,-0.8420898298289443,-0.6454972243679029,3.6292811155832503,-0.8658955991521217,-0.9688574892889231,-0.6060961949819402,1.041876407342603,-0.6298981435498375,0.5149104209398038,0.5149104209398038,-1.8126231003472186,-0.66639191707065,-0.6856402035991339,-0.3053044257955923,-0.3491080126871454,-0.6060961947239568,-0.5945935057824178,-0.6573897669003191,-0.55844958164518,0.8041268975560865,2.5071326821120343,1.8632668999074236,-0.5694716919750783,-0.5554065486376039,-0.500794389681922,-0.943015287529771,-1.1779912142529383,-0.7518367980680545,-0.06253692446382601,0.33203458074664877,-0.6613847304675581,-1.0599718122476378,-1.1175846891613488,-0.25,0.7027880684280559,0.14134934754899856,0.8041268975560865,-0.4587160053982208,-0.7988239875972261,-0.8687597525216852,-1.329344395465023,1.183965184146241,-0.7566846262259418,-0.07681858395961694,1.237475956354547,2020
18,ASHB,2020-09-30,6,0.29467464117967473,1.9445436482630056,1.6475670583609783,1.987047258499842,2.013468165642073,1.3696225942968066,1.286082594088951,0.9994059993535875,0.7710069930651408,1.6475670583609778,1.5491933384829668,-0.41647488211611067,-0.031986219238148775,1.596761165071135,1.9224344449087862,-1.3556586467465797,1.9313627894028154,-0.7461153307110907,-0.7461153307110907,0.29354220248537943,1.9620042181692614,1.9498190767344272,1.7552800470424679,1.7023257257736393,1.922434441487307,0.9454499748150371,1.637487876143515,3.478832291597621,2.6927101201816313,0.5698028822981895,1.8632668999074236,2.0830129479195874,2.1249985298108496,1.7106102777807504,1.7042471344226249,1.6988934703111354,1.5024104936625249,-0.28600089564202846,1.811021464703279,2.2045243140250217,1.5361370575977862,1.3373926841136117,-0.25,2.6338853090594463,2.0597678469412677,2.6927101201816313,1.791665697771869,2.0023715534371718,0.20275037490575762,-0.7877552081415763,0.34532829113755914,2.4330620709677158,0.49888804612768456,19.308708032161263,2020
19,Byblos,2020-09-30,7,-1.2769234451119238,-1.0606601717798212,-0.8420898298289444,-0.9250047582671677,-0.8389450690175304,-1.0812809954974787,-1.0564249880016383,-0.7581700684751355,-0.9766088578825116,-0.8420898298289443,-0.6454972243679029,-0.41647488211611067,-0.5270565080435243,-0.9484692665067262,-1.0004353850577141,1.0723254415011991,-1.017611019764688,-0.4297750235986671,-0.4297750235986671,-0.9613507131396182,-1.0222196257666203,-0.9954421110135692,-1.168598801293495,-0.1374954027926689,-1.0004353850232008,-0.928059720105841,-0.9544874748529532,-0.55844958164518,-0.9416610549185201,-0.39886201760873286,-0.9766088578825116,-1.180078584443307,-0.9276594797547933,-1.3273772729281084,-1.1862466449302984,-1.3134424180444593,-1.0020162010937819,-0.28600089564202846,0.46199071677270864,-1.2784161806032377,-0.9180596368678953,-1.3022482822976844,-0.25,-0.9646659020390697,-0.9667567031713497,-0.9416610549185201,-1.1492556138818142,-0.8273735421080962,-0.9614283596375989,0.1893633942842615,-0.4186103087403862,-0.6884031009452704,-0.3913919670067176,-10.811154486058124,2020
20,Converse,2020-09-30,8,0.0,-0.55979286843935,0.40273861426601687,-0.3425943549137658,-0.2684624220856098,1.3696225942968066,1.286082594088951,-0.17231137919889444,0.33410303032822763,-0.21967560778146378,-0.6454972243679029,-0.1636151322599006,0.026854101972326214,0.004206397924615124,-0.03802170830033067,0.38201753787211956,-0.050330228673761614,-0.9264113658611771,-0.9264113658611771,-0.6311157353435662,-0.17346923969651498,-0.1712523280620273,-0.16936521655152048,-0.5837779302894199,-0.038021712832790565,0.10024394758004039,0.07831244290145004,-0.04811996006350874,-0.01429642382244016,-0.39886201760873286,0.33410303032822763,-0.15628633533715464,-0.22089886347715043,-0.04862056561500317,0.14425744356463022,0.6702511500829,-0.04871428656168633,-0.28600089564202846,1.2704287895899236,0.07472850964806486,-0.46493405109812236,0.7419346086765173,-0.25,0.03984388624357432,0.2934813695072311,-0.01429642382244016,-0.5713773865226958,0.20168176161767482,-0.1156667546867278,0.9447736898343883,-0.7415523259533714,0.31214548943119547,-0.334088204485253,-1.3381129654619945,2020
21,Econom,2020-09-30,9,1.3751483255051486,0.44194173824159216,-0.2196756077814638,0.23981604843963614,0.30202022484631086,1.3696225942968066,0.5052467333920878,-0.17231137919889444,-0.10280093240868546,0.4027386142660168,0.451848057057532,-0.1636151322599006,-0.894301271460627,-0.9550129922391207,-0.19574932621583777,0.9054352858277629,-0.22286866352996276,1.8922465501584984,1.8922465501584984,-1.5044037877375702,-0.19431370002498696,-0.16737511306914216,-0.49387780823873084,-0.15827719947922841,-0.19574932572531287,-0.5715095203572275,-0.6042587019083694,-0.4159771854901938,0.34199775302182367,0.5698028822981895,1.2079109558020538,-0.15392920069710012,-0.13628801123557516,-0.1533170638481686,-0.09305695938322357,-0.18352013085638919,-0.05171446085470167,-0.28600089564202846,-1.0179135628461013,-0.23003873542768666,-0.9793253977549214,0.0782788265486543,-0.25,0.5509449236869247,1.485535290667775,0.34199775302182367,0.05819767972498503,-0.40218049581118653,-0.511397951910391,0.5098522979753288,-0.5732093960997058,-0.3081387792977373,-0.05471327698603329,-1.519542846027272,2020
22,Evoca,2020-09-30,10,-0.5893492823593495,-0.55979286843935,-0.8420898298289444,-0.9250047582671677,-0.8389450690175304,-0.6727970638650979,-1.0564249880016383,-0.7581700684751355,-0.5397048951455986,-0.8420898298289443,-0.6454972243679029,-0.41647488211611067,-0.5473462739781709,-0.8015200394369668,-0.6054635291888716,0.7254003095398874,-0.618468630696293,0.20709156822502106,0.20709156822502106,0.41095908347953103,-0.6487711162300539,-0.6177666326827339,-0.9159173812892804,-0.5800691943526258,-0.6054635289305296,-0.5747235613626853,-0.6267051287898001,-0.5016536336089643,-0.8829892782171791,-0.39886201760873286,-0.7581568765140551,-0.7226865874022984,-0.6094871758068809,-0.7592133787315207,-0.7327001608816167,-0.23056380958269507,-0.8129212404083562,-0.28600089564202846,0.31885651208118326,-0.8157780504788498,-0.4191929795903989,-0.7492398774077027,-0.25,-0.9151130447488657,-0.9661983401675089,-0.8829892782171791,-0.710417844157294,-0.5410570519523131,-0.6708452667463951,0.2454049212669647,-0.4479326532595654,-0.6284512895889498,-0.683538239443909,-8.521113795522822,2020
23,HSBC,2020-09-30,11,-0.7857990431457993,-1.0606601717798212,-0.8420898298289444,-0.9250047582671677,-0.8389450690175304,-1.0812809954974787,-1.0564249880016383,-0.7581700684751355,-0.9766088578825116,-0.8420898298289443,-0.6454972243679029,-0.41647488211611067,1.4430797642106552,0.5278222632288359,-0.4822808582289684,0.3482904811406622,-0.48480066275276973,-1.144231700200875,-1.144231700200875,-0.9760278232638869,-0.5398882183054636,-0.5364572030496183,-0.48397378843310407,-0.6909516665095519,-0.4822808579008195,-0.2696247424993649,-0.36786276062328344,-0.55844958164518,-0.4503916277977372,-0.39886201760873286,-0.321252913777142,-0.8615484258997699,-1.009736695022616,-0.5378258871380127,-0.08444730856995836,-0.3796484559541141,0.024269922587968763,-0.28600089564202846,0.6113316364884491,-0.4171282118878983,-0.794815766274293,0.3816370287087201,-0.25,-0.5025133951395725,-0.6949361043800136,-0.4503916277977372,-0.6500398456900656,-0.3989676322721197,-0.45202223495832067,1.7382555702468043,-0.9669555211108919,0.0009953341746942253,-0.4177225876019132,-4.059398285289518,2020
