,Banks name,level_0,level_1,Yerevan,Lori,Tavush,Syuniq,Ararat,Kotayq,Armavir,Aragatsotn,Shirak,Gegharquniq,Vayots Dzor,NKR,NPL (%)_r,NPL(AMDths),LoanPortfolio(net),Provisions,LoanPortfolio(Gross),Coverageratio,TheimpairmenttotheNPL,CostofCreditRisk,TotalAssets,TotalLiabilities,TotalCapital,"StatutoryCapital
(w/oincomefromemission)",Loans,Liabilitiestocustomers,Liabilitiestocustomers(incl.securities),EmittedSecurities,ProfitAftertax,"ROA
(Annualized)","ROE
(Annualized)",Interestandsimilarincome,Interestandsimilarexpenses,Netinterestincome,Commisssionsreceived,Commisssionspaid,Netcommissions,Dividendsreceived,Netotheroperatingincome,Operatingincome,Netprovisions,Totaladministrativeexpenses,Otherincome/exspenses,Profit/(loss)beforetax,Incometax,Profit/(loss)aftertax,AMD_Assets,FXgroupI_Assets,FXgroupII_Assets,Cost of credit risk,Cost of credit risk_r,Net non-interest,Bonds Attracted,Index,Year
10,Uni,2020-06-30,10,1.0,0.6666666666666666,0.25,0.6000000000000001,0.4,0.3333333333333333,0.6666666666666666,0.5,0.2857142857142857,0.6000000000000001,0.3333333333333333,0.125,0.9999999999999999,0.9999999999999999,0.2515518450843436,0.4359786875062136,0.2700296807228284,0.019814627770185958,0.019814627770185958,0.7744565217391304,0.21876868530180726,0.24059021893396662,0.0748352758106382,0.12073883250930317,0.25155184602698416,0.4030785986198186,0.3019079303687523,0.06103854132695152,0.0,0.0,0.0,0.23419021349193686,0.24935239046129934,0.2392936542100833,0.4724991350703394,0.29749381457669055,0.5521615283418178,0.0,0.0,0.1624512474595421,0.36285307521934757,0.2713109568259058,0.0,0.0,0.0,0.0,0.22184497170282363,0.20736726628597485,0.7569426718096113,0.415363445426667,0.29666925275861517,0.05708011699005215,0.03748217817876487,2.718179157637023,2020
11,VTB,2020-06-30,11,0.9310344827586207,0.8333333333333333,1.0,1.0,0.8,0.8333333333333333,1.0,1.0,1.0,1.0,1.0,0.0,0.5097706032285472,0.7081746432701852,0.34610513001114973,0.0,0.38138308047934955,0.17571742617788605,0.17571742617788605,0.9999999999999999,0.3419494282674079,0.3482631660359117,0.3757183161830826,0.9999999999999999,0.34610513130810994,0.6487148939058405,0.456834095380895,0.0,0.3543938749643983,0.5,0.5714285714285714,0.5142060347743739,0.33226131109381646,0.8213357848603008,0.3903829567437712,0.7288835310926419,0.25522530458159354,0.0,0.20518483764445056,0.5114845657770559,0.6223884208331375,0.6840346280482553,0.0,0.3330220711927833,0.21262439742028316,0.3543938749643983,0.47349118061228934,0.19679021846403022,0.7175772361999114,0.3564914042882115,0.3510514635882191,0.0063686288370495905,0.07569636215794967,5.058915424943483,2020
12,ABB,2020-09-30,0,0.9999999999999999,0.5,0.5,0.6000000000000001,0.6000000000000001,0.6666666666666666,0.25,0.5,0.5714285714285714,0.75,0.0,0.4375,0.10104712041884817,0.46086584255186674,1.0,0.6573956982175408,0.9930026850366012,0.11935219881983028,0.11935219881983028,0.6057494866529773,0.9760993995074024,0.9999999999999998,0.3315577634504365,0.605517727118591,1.0,1.0,0.9999999999999999,0.06855320746516427,0.07753647045327156,0.0,0.07142857142857142,0.7620527844909267,1.0000000000000002,0.3586813537296878,1.0,0.46729302536164435,1.0000000000000002,0.0,0.35731377776366624,0.5786790454970535,1.0,0.5020533421919569,0.0,0.08257992545011437,0.11055115088199449,0.07753647045327156,1.0,0.6890424184968682,1.0,0.34664152600800024,0.2843538355290236,0.9127396390329144,0.10071860889352703,6.214162762443683,2020
13,ACBA,2020-09-30,1,0.6,0.8333333333333333,1.0,0.8,0.8,0.8333333333333333,1.0,1.0,0.8571428571428571,1.0,0.6666666666666666,0.0,0.16596858638743456,0.3666299514062359,0.4977609861353021,0.5543717240587596,0.5053158241412399,0.27785674290390666,0.27785674290390666,0.650924024640657,0.4849594848618771,0.4701698990886311,0.5020327867603878,0.38558425514624084,0.4977609861353021,0.4258465499897288,0.42258692358226474,0.016373237204142795,0.16708684025786483,0.25,0.14285714285714282,0.6578987295947688,0.5210126218862519,0.7350474853850854,0.5844816087969248,0.9687488364681055,0.4062251642011837,0.0690497220346028,0.0,0.5959625409631338,0.587251654758579,0.8607993369116745,1.0,0.2317724412858359,0.5905216577818037,0.16708684025786483,0.5438844743496732,0.3075698985847166,0.14419183322930648,0.7121472530235117,0.07851933365227726,0.1012120803604302,0.0,4.0182015493286976,2020
14,Ameria,2020-09-30,2,0.3666666666666667,0.16666666666666666,0.25,0.4,0.0,0.16666666666666666,0.25,0.0,0.14285714285714285,0.0,0.3333333333333333,0.0,0.19633507853403143,0.8373722851753778,0.9950972666475857,0.363348268948848,1.0,0.12391781883964337,0.12391781883964337,0.5667351129363449,0.9999999999999999,0.9600169318581353,1.0,0.5199595270459322,0.9950972666475857,0.7774768361205913,0.8712389309323852,0.42205906876217475,0.6264974122792158,0.25,0.4285714285714285,0.9679627507386622,0.8197360434884712,1.0,0.6333550179533339,0.7702677947775477,0.5124044903803198,0.0,0.3915326983896592,0.9636170494106536,0.9384863863105418,1.0,0.0,0.6506708887695919,0.7847380631188897,0.6264974122792158,0.7096205149643311,1.0,0.8066249508987755,0.4660712936521534,0.1945240475879247,0.5492363313730282,0.320791551866154,8.392308979649888,2020
15,Ararat,2020-09-30,3,0.9,0.6666666666666666,1.0,0.6000000000000001,0.4,0.8333333333333333,0.5,0.16666666666666666,0.8571428571428571,0.5,0.0,0.0625,0.1267015706806283,0.11885108701422153,0.20594370080247124,0.8664749532017513,0.20702916709111246,0.245294396347504,0.245294396347504,0.16837782340862423,0.197488563873966,0.2072827782220526,0.11581973147147229,0.0,0.20594370080247124,0.14108239232856112,0.16081246436707733,0.0872688073647575,0.13507298003875945,0.25,0.2857142857142857,0.21159227627463945,0.23136799700636984,0.1811935102186534,0.2064475023355345,0.46805257898240665,0.11528951182215545,0.0,0.5267187760457124,0.15369637720353557,0.0643663474271288,0.31985470500492846,0.0,0.1348706771584075,0.13374869639811804,0.13507298003875945,0.15080553932809154,0.19031266927042728,0.06888637421761176,0.8771977057751591,0.028666018620193634,0.10022343678020604,0.1752094455904099,2.1701284863801757,2020
16,Armswiss,2020-09-30,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06649214659685865,0.04821842618946537,0.1532280551304074,0.8567114852954941,0.155798801363248,0.749450833441013,0.749450833441013,0.624229979466119,0.3176343696444772,0.2975592801014621,0.4788640467979345,0.021766437212357076,0.1532280551304074,0.19940411185612805,0.29338882574015707,0.3833058764510595,0.65259695289789,0.75,0.8571428571428571,0.3477770686466751,0.42941060467009096,0.21541718533339457,0.032278931738347734,0.028831017191230286,0.035573253640223707,1.0,0.6507065156379166,0.3347230360844592,0.20686258994672782,0.09424484474632255,0.0,0.6671605773266827,0.7479310852935432,0.65259695289789,0.39059743316318185,0.1690575648749907,0.1409552650308499,0.0,1.0,0.540996720458309,1.0,6.623320439843747,2020
17,Artsakh,2020-09-30,5,0.23333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.007329842931937173,0.0069179191696025644,0.15792365759366267,0.9782592123614066,0.1555200227571388,0.47801180169703233,0.47801180169703233,0.0,0.1477044464558857,0.14531625837592416,0.21810149307067295,0.2629973441579433,0.15792365759366267,0.16882043341377903,0.1658778034553688,0.0,0.49192686930220775,1.0,0.9999999999999999,0.2206147751445821,0.20590409233983278,0.23088287115344272,0.06673346086535209,0.07101305091838969,0.06298877482512978,0.05231118269513864,0.6069525538547371,0.17715819465975016,0.0,0.09405257675454537,0.0,0.47781384898967316,0.3995424114664422,0.49192686930220775,0.21323075586949725,0.05088598852271794,0.0252936259756162,0.15799432071937808,0.5290737680948432,0.053813522872829145,0.17008027126997488,4.3180308045767495,2020
18,ASHB,2020-09-30,6,0.6,1.0,1.0,1.0,1.0,1.0,0.75,0.5,0.5714285714285714,1.0,0.6666666666666666,0.0,0.22251308900523561,0.9041767953585825,0.953829700080684,0.33671327777358206,0.9606571872033812,0.11470043502605848,0.11470043502605848,0.5893223819301848,0.9661957081167724,0.9500849699864734,0.7386846949072731,0.7899208686513769,0.9538296984714629,0.5535849977171418,0.79819853818232,1.0,1.0,0.5,0.9999999999999999,0.9999999999999999,0.9960802677542966,0.8485770785398279,0.7930418822946297,1.0,0.6305505858363034,0.0,1.0,1.0000000000000002,0.877793812408056,0.7979727720901021,0.0,1.0,1.0,1.0,0.8393219600023941,0.835695706754967,0.3177591894035184,0.3066516347956939,0.322789649873752,1.0,0.29988253502485573,9.600755963717194,2020
19,Byblos,2020-09-30,7,0.06666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09476439790575919,0.01404817363277317,0.033797440090397535,0.9864069364346191,0.03364175500288173,0.20584054787440242,0.20584054787440242,0.2381930184804928,0.03689851948023844,0.050714575950062415,0.0,0.3173513601528807,0.033797440090397535,0.08550721253363358,0.0840167763336215,0.0,0.022269011537722067,0.25,0.07142857142857142,0.04119884827100857,0.09616493397080375,0.0,0.0,0.027273932268667523,0.0,0.0,0.6414889841165805,0.0,0.04798320706061989,0.041103643714690295,0.0,0.026919221570276444,0.052709492963119914,0.022269011537722067,0.021111892492711823,0.04288727243770716,0.0,0.5748546018609857,0.134879480687759,0.07406812676191844,0.09915467287908437,0.9519915730551344,2020
20,Converse,2020-09-30,8,0.5,0.16666666666666666,0.5,0.2,0.2,1.0,0.75,0.16666666666666666,0.42857142857142855,0.25,0.0,0.0625,0.23769633507853402,0.3472218877338919,0.33673656553301257,0.8016904592211825,0.33770828072951425,0.06275573932893999,0.06275573932893999,0.3305954825462012,0.30120220073119097,0.30239068974854283,0.25244498625731504,0.20272091516231192,0.33673656392379153,0.3424186683811108,0.3685900322542314,0.12640425850964113,0.27175182266021014,0.25,0.4999999999999999,0.342021910645658,0.30451605417801647,0.3571850156534614,0.36503986767856916,0.6678367763948607,0.24001703940692623,0.0,0.8563350543111572,0.38850640495818356,0.20119359051274577,0.6272359786113672,0.0,0.2985477491031565,0.4471591473729781,0.27175182266021014,0.18188660671109713,0.33119724263857236,0.23084816278079745,0.7822022893527815,0.05544366071289003,0.3708645923733658,0.112074722272697,3.7163806232754513,2020
21,Econom,2020-09-30,9,0.9666666666666667,0.5,0.25,0.4,0.4,1.0,0.5,0.16666666666666666,0.2857142857142857,0.5,0.3333333333333333,0.0625,0.0,0.011759674526813193,0.28708861498594646,0.9417495285221007,0.2834705010441898,0.8748330964379549,0.8748330964379549,0.08624229979466119,0.2947111667488518,0.3035746432771537,0.17046057540511417,0.3120134263214891,0.28708861498594646,0.17458773784797776,0.18051730903178584,0.03528918728692836,0.3676033031297844,0.5,0.7857142857142857,0.3427145125494814,0.32945910482374446,0.32794096934941386,0.29992979473749426,0.392141896530925,0.2392616722556206,0.0,0.24819773592950384,0.3010035476610824,0.027268087427634258,0.43694473076665863,0.0,0.4367540899877129,0.8202674254305456,0.3676033031297844,0.357044185873687,0.1620134205306623,0.12283448694192482,0.6628235287323485,0.09685189487610962,0.1868673528551333,0.1750642661316158,3.6763943815051943,2020
22,Evoca,2020-09-30,10,0.3,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.08952879581151835,0.06543987134801263,0.15812280191868458,0.8935747554675394,0.15911291149858234,0.38932678640651247,0.38932678640651247,0.62217659137577,0.1531916221970638,0.1660422573038549,0.06383708331512333,0.20367352707201822,0.15812280191868458,0.17378474163215768,0.17433251692285426,0.014067867892165856,0.03805309397323707,0.25,0.14285714285714282,0.17559531530390787,0.18996126956120604,0.1587007350825568,0.12443595623257052,0.37695082411567854,0.047609274605056845,0.0,0.6034504225713064,0.13282975429465851,0.2166595172343723,0.19966876477446852,0.0,0.04031876214000732,0.05288425842900696,0.03805309397323707,0.1432033880282375,0.12310443709927527,0.07931380750370289,0.5902370782341867,0.12766690271302483,0.09185185649648855,0.03328562512441963,1.647470433715969,2020
23,HSBC,2020-09-30,11,0.23333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6031413612565446,0.5303430160664938,0.1968970333240491,0.7926655834035068,0.20113168721280553,0.0,0.0,0.2340862422997947,0.18709811722676253,0.19087105485573708,0.172962713225441,0.17519267393107754,0.1968970333240491,0.25001065056810184,0.24565283193556603,0.0,0.15443199639489308,0.25,0.2857142857142857,0.13479324482500532,0.0719687926597526,0.22053915532158805,0.3022919564330575,0.32880927310718494,0.258392596548395,0.0,0.6811770082200977,0.24728759220655774,0.0896543050183587,0.5239271882205506,0.0,0.1518894373004367,0.13778829162759193,0.15443199639489308,0.16000148663978853,0.16291356709018548,0.1390409156707086,0.9999999999999999,0.0,0.27856695961188666,0.09321801351004257,2.879093522376796,2020
24,IDbank,2020-09-30,12,0.3,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.25,0.0,0.14285714285714285,0.0,0.0,0.0,0.12827225130890052,0.07351888882570387,0.11596326503628561,0.7292476379565013,0.12442138425421942,1.0,1.0,0.5297741273100616,0.11997921988196886,0.11936633036045176,0.1869827516589263,0.45783646767640096,0.11596326503628561,0.11636820223862998,0.13293556590198366,0.07313583332404311,0.01621371297899249,0.25,0.0,0.15449920998388628,0.1298564785682978,0.1895654324707375,0.15914666321383475,0.21983715766099185,0.12722640782183267,0.01679915484664277,0.5969280942731467,0.15724895847463216,0.15716691151140016,0.3293478008030914,0.0,0.03935798768530048,0.16771716322523386,0.01621371297899249,0.11509087823110643,0.08567677128574577,0.4190342240648703,0.8887371234565101,0.025713053249819318,0.09125598589348358,0.10413462145893541,1.480382190200485,2020
25,Ineco,2020-09-30,13,0.5666666666666667,0.3333333333333333,0.0,0.0,0.2,0.3333333333333333,0.25,0.16666666666666666,0.14285714285714285,0.0,0.0,0.0,0.14450261780104712,0.2138592784407932,0.32387413077079424,0.6193708912476761,0.33242804613442084,0.46082611879226426,0.46082611879226426,0.9999999999999999,0.36844860375733635,0.36384619815432695,0.34320269755634725,0.10445359483703884,0.32387413077079424,0.33540006691452745,0.345877488767474,0.0641998045246573,0.30949968534608685,0.25,0.4285714285714285,0.4904437762885767,0.38043691251924155,0.5664475294834441,0.35564743383580394,0.8638135251181405,0.1784965167564837,0.0,0.7381493497289262,0.5281683538244388,0.700133048984382,0.4402966996781238,0.0,0.3213890013660412,0.3873276761104746,0.30949968534608685,0.41658940391617605,0.23046622777201953,0.12156501411216848,0.3241251034317144,0.3053556486778789,0.2925588478554831,0.3329379804772167,4.375122857218864,2020
26,Mellat,2020-09-30,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10157068062827226,0.0,0.0,1.0000000000000002,0.0,0.2189774734031098,0.2189774734031098,0.7843942505133469,0.0,0.0,0.1250646794617809,0.4237855080418276,0.0,0.0,0.0,0.0,0.08979710872649455,0.75,0.21428571428571427,0.0,0.0,0.03420264938725849,0.01817122426561188,0.0,0.027358878347674125,0.0,0.6652883724569463,0.017216423726653454,0.0628687830682446,0.0,0.0,0.09503570491590739,0.12408919206953153,0.08979710872649455,0.0,0.0,0.029354546396947137,0.15456799430115997,0.5355430465056767,0.045182216681751215,0.11111175247978643,2.0067578481567345,2020
27,Uni,2020-09-30,15,0.9666666666666667,0.6666666666666666,0.25,0.6000000000000001,0.4,0.3333333333333333,0.5,0.3333333333333333,0.2857142857142857,0.75,0.3333333333333333,0.125,1.0,1.0,0.21792495990408475,0.5129765162984135,0.23294564336735138,0.030408752207434192,0.030408752207434192,0.6386036960985625,0.1977417052729822,0.2136954494293456,0.05255539243732332,0.21258084044539097,0.21792495990408475,0.265025020722813,0.2758739666597541,0.06083655069843612,0.0,0.0,0.0,0.24325322835943064,0.24531241833891157,0.22859916026413282,0.25562547076161396,0.29576869060402383,0.21498400906750953,0.0,0.043595887343045314,0.1565685715427901,0.30252793070325823,0.21278932879934634,0.0,0.0,0.0,0.0,0.17603802169573535,0.15739465998696933,0.5122059573222123,0.5460720907927263,0.14910805911299274,0.0,0.024473315730819123,2.3599720088114347,2020
28,VTB,2020-09-30,16,0.9,0.8333333333333333,1.0,0.8,1.0,1.0,0.75,0.6666666666666666,1.0,1.0,1.0,0.0,0.6371727748691101,0.8785406500410485,0.2937911349691651,0.0,0.32782070128949725,0.2527027609079554,0.2527027609079554,0.9527720739219712,0.28940551267783454,0.28870716928736173,0.26639265651207533,0.9999999999999999,0.2937911349691651,0.38603551465119934,0.37930671027928603,0.0,0.2648269650628603,0.25,0.4285714285714285,0.5026271588380546,0.33263192773477107,0.650038713460144,0.3362118535163891,0.7272152530281617,0.1924166879885566,0.0,0.2102834567274055,0.5071981677763856,0.6125267213212354,0.5662031578472964,0.0,0.23707092220300735,0.0831346756387221,0.2648269650628603,0.3760691183612639,0.13154874736151467,0.3032157692113192,0.4985934152694266,0.17491663964335513,0.04118139919666219,0.0336668527786516,3.997977957307934,2020
29,ABB,2020-12-31,0,0.935483870967742,0.5,0.5,0.6000000000000001,0.6000000000000001,0.5,0.25,0.6000000000000001,0.5714285714285714,0.8,0.0,0.4375,0.15423443634324174,0.5059105766565337,0.9092546446711915,0.09351009765839524,0.9096231137615229,0.10952380952380951,0.10952380952380951,0.5222482435597189,0.760179673722646,0.8104240114709361,0.20194011938860496,0.605517727118591,0.9092546446711915,1.0,0.8581706353160161,0.01650699570799152,0.0,0.0,0.0,0.7695554824727283,0.9965042863689688,0.4029148005832924,0.9999999999999999,1.0,1.0,0.0,1.0,0.6755126408937328,1.0,0.688319140886195,0.0,0.0,0.04425038596916796,0.0,1.0,0.4945193594513547,0.6921704854567354,0.28862651356706875,0.3316131043915521,1.0,0.2479262150899273,5.6766576409774085,2020
