,Date,Banks name,Yerevan,Lori,Tavush,Syuniq,Ararat,Kotayq,Armavir,Aragatsotn,Shirak,Gegharquniq,Vayots Dzor,NKR,NPL (%)_r,NPL(AMDths),LoanPortfolio(net),Provisions,LoanPortfolio(Gross),Coverageratio,TheimpairmenttotheNPL,CostofCreditRisk,TotalAssets,TotalLiabilities,TotalCapital,"StatutoryCapital
(w/oincomefromemission)",Loans,Liabilitiestocustomers,Liabilitiestocustomers(incl.securities),EmittedSecurities,ProfitAftertax,"ROA
(Annualized)","ROE
(Annualized)",Interestandsimilarincome,Interestandsimilarexpenses,Netinterestincome,Commisssionsreceived,Commisssionspaid,Netcommissions,Dividendsreceived,Netotheroperatingincome,Operatingincome,Netprovisions,Totaladministrativeexpenses,Otherincome/exspenses,Profit/(loss)beforetax,Incometax,Profit/(loss)aftertax,AMD_Assets,FXgroupI_Assets,FXgroupII_Assets,Cost of credit risk,Cost of credit risk_r,Net non-interest,Bonds Attracted
40,2020-12-31,HSBC,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.21,18391647.0,143745938.0,-6918282.0,150664220.0,37.62,37.62,1.27,238949623.0,195181926.0,43767697.0,18434350.0,143745937.0,170863821.0,170863821.0,0.0,2277028.0,1.0,5.0,12771767.0,2787398.0,9984369.0,2479004.0,636959.0,1842045.0,0.0,28252.0,13509570.0,1750402.0,8511971.0,0.0,3247197.0,970169.0,2277028.0,112943506.0,123543409.0,2462708.0,0.630069721,1.5871259430000002,3525201.0,31450034.0
41,2020-12-31,IDbank,11.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,15.41,16432342.0,94522560.0,-12108714.0,106631274.0,73.69,73.69,2.28,176930519.0,132661308.0,44269211.0,33971850.0,94522560.0,66773517.0,80190052.0,13416535.0,1171462.0,1.0,3.0,13491380.0,5265928.0,8225452.0,1577052.0,1681729.0,-104677.0,0.0,406284.0,10417697.0,2176258.0,6544363.0,0.0,1697076.0,525614.0,1171462.0,109719204.0,63361773.0,3849542.0,0.628196712,1.591858061,2192245.0,29149952.0
42,2020-12-31,Ineco,18.0,2.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,5.23,11885387.0,216462240.0,-10885475.0,227347715.0,91.59,91.59,4.34,387775479.0,329789230.0,57986249.0,14545680.0,216462240.0,220478528.0,231440387.0,10961859.0,5073788.0,1.0,9.0,35097562.0,14723538.0,20374024.0,3021995.0,1653333.0,1368662.0,0.0,476410.0,24481309.0,10245815.0,7946866.0,0.0,6288628.0,1214840.0,5073788.0,230723545.0,156073874.0,978060.0,0.324609521,3.080624367,4107285.0,70605840.0
43,2020-12-31,Mellat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.92,578174.0,19424936.0,-357447.0,19782383.0,61.82,61.82,3.76,77641843.0,36997473.0,40644370.0,32100000.0,19424936.0,5548121.0,5548121.0,0.0,2150539.0,3.0,5.0,3932972.0,60992.0,3871980.0,270655.0,38478.0,232177.0,0.0,31056.0,4258840.0,587342.0,1017336.0,0.0,2654162.0,503623.0,2150539.0,43929770.0,33540190.0,171883.0,0.23887631399999998,4.186266873,386860.0,32935036.0
44,2020-12-31,Uni,31.0,4.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,18.52,30894438.0,156575090.0,-10282759.0,166857849.0,33.28,33.28,3.57,238172052.0,204272970.0,33899082.0,20489653.0,156575090.0,156805550.0,166303752.0,9498202.0,238576.0,0.0,1.0,19471091.0,9419847.0,10051244.0,2770901.0,614638.0,2156263.0,0.0,-2113897.0,11211979.0,5786898.0,4983365.0,0.0,441716.0,203140.0,238576.0,122644894.0,111759294.0,3767864.0,0.444467921,2.249881156,1160735.0,16549934.0
45,2020-12-31,VTB,28.0,5.0,4.0,4.0,5.0,5.0,2.0,5.0,7.0,5.0,3.0,0.0,11.33,25787582.0,203703726.0,-23947124.0,227650850.0,92.86,92.86,4.73,333754414.0,284121414.0,49633000.0,63775674.0,203703726.0,261032419.0,261032419.0,0.0,2007134.0,1.0,4.0,35846074.0,12726364.0,23119710.0,2835881.0,1241612.0,1594269.0,0.0,-3274452.0,23089319.0,10429597.0,9236530.0,0.0,3423192.0,1416058.0,2007134.0,229532209.6,100517793.0,3704411.44,0.40003475,2.499782831,-30391.0,18410332.0
46,2021-03-31,ABB,30.0,3.0,2.0,3.0,3.0,3.0,1.0,3.0,4.0,4.0,0.0,5.0,3.51,22278282.0,624930302.0,-10358110.0,635288412.0,46.49,46.49,2.83,898242345.0,842691403.0,55550942.0,42090187.0,624930302.0,603016461.0,605974094.0,2957633.0,1165968.0,1.0,8.0,14753802.0,9915187.0,4838615.0,2895322.0,112543.0,2782779.0,0.0,-751680.0,7794804.0,4554932.0,1770437.0,0.0,1469435.0,303467.0,1165968.0,532835093.0,360878049.0,4529203.0,0.227130406,4.402757066,2956189.0,90311434.0
47,2021-03-31,ACBA,18.0,5.0,4.0,4.0,4.0,5.0,4.0,5.0,6.0,5.0,2.0,0.0,4.0,13562374.0,324567413.0,-14633157.0,339200570.0,107.9,107.9,2.72,493412910.0,422015365.0,71397545.0,30000000.0,324567413.0,278402366.0,279882422.0,1480056.0,659219.0,1.0,4.0,11124329.0,5175230.0,5949099.0,1311655.0,544136.0,767519.0,3104.0,-901718.0,6364782.0,2298853.0,3403279.0,161984.0,824634.0,165415.0,659219.0,325664038.0,166543951.0,1204921.0,0.534704724,1.87019107,415683.0,30561431.0
48,2021-03-31,Ameria,13.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,4.15,29704012.0,692334259.0,-23391351.0,715725610.0,78.75,78.75,1.72,1010504995.0,896699345.0,113805650.0,37426880.0,692334259.0,503055404.0,617389022.0,114333618.0,3966062.0,2.0,14.0,18142503.0,7734682.0,10407821.0,1566152.0,402725.0,1163427.0,0.0,-524917.0,12515648.0,3083769.0,4505649.0,0.0,4926229.0,960167.0,3966062.0,389676582.4,613346035.0,7482378.0,0.360001299,2.777767755,2107827.0,63248738.0
49,2021-03-31,Ararat,24.0,4.0,4.0,3.0,2.0,5.0,2.0,1.0,6.0,2.0,0.0,1.0,3.37,5212992.0,149339212.0,-5248195.0,154587407.0,100.68,100.68,-0.2,266539896.0,226462029.0,40077867.0,8803655.0,149339212.0,106936514.0,122332375.0,15395861.0,1796611.0,3.0,18.0,4688214.0,2466213.0,2222001.0,473444.0,224512.0,248932.0,0.0,400015.0,3152882.0,-78210.0,1344254.0,0.0,1886838.0,90227.0,1796611.0,124408894.0,141369329.0,761673.0,0.426357219,2.3454510809999998,930881.0,44825428.0
50,2021-03-31,Armswiss,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.48,9652574.0,121704567.0,-7290420.0,128994987.0,75.53,75.53,2.77,374342026.0,311221301.0,63120725.0,10000200.0,121704567.0,125082742.0,190580380.0,65497638.0,1516586.0,2.0,10.0,7825153.0,5194994.0,2630159.0,111020.0,37365.0,73655.0,39126.0,24942.0,3250305.0,895474.0,488245.0,0.0,1866586.0,350000.0,1516586.0,255456085.0,115836731.0,3049210.0,0.150215134,6.657118849,620146.0,213148968.0
51,2021-03-31,Artsakh,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.13,999193.0,82318995.0,-5732833.0,88051828.0,573.75,573.75,-0.99,187610001.0,142460633.0,45149368.0,23261150.0,82318995.0,95661658.0,95661658.0,0.0,1601941.0,3.0,14.0,4371001.0,1865263.0,2505738.0,138036.0,74380.0,63656.0,0.0,-429739.0,2227567.0,-261751.0,587377.0,0.0,1901941.0,300000.0,1601941.0,,,,0.263685447,3.792397386,-278171.0,77849896.0
52,2021-03-31,ASHB,19.0,6.0,4.0,5.0,5.0,6.0,3.0,3.0,4.0,4.0,2.0,0.0,7.59,46459874.0,592562077.0,-19490407.0,612052484.0,41.95,41.95,2.91,955910861.0,863511700.0,92399161.0,52227200.0,629315088.0,373902093.0,557783710.0,183881617.0,2701117.0,1.0,12.0,18404035.0,10322676.0,8081359.0,1617968.0,552036.0,1065932.0,0.0,441265.0,10837422.0,4462348.0,3103367.0,0.0,3271708.0,570591.0,2701117.0,478509072.6,474345838.0,3055950.0,0.286356563,3.49214975,2756063.0,81173245.0
53,2021-03-31,Byblos,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,884991.0,38499407.0,-825151.0,39324558.0,93.24,93.24,-0.01,100622840.0,70850248.0,29772592.0,26249100.0,38499407.0,59948307.0,59948307.0,0.0,276158.0,1.0,4.0,1580714.0,866552.0,714162.0,33942.0,34804.0,-862.0,0.0,-10975.0,722919.0,-697.0,386857.0,0.0,336759.0,60601.0,276158.0,49962097.0,50642487.0,18256.0,0.535131875,1.868698253,8757.0,26347226.0
54,2021-03-31,Converse,16.0,1.0,2.0,1.0,1.0,5.0,3.0,1.0,3.0,1.0,0.0,1.0,7.7,18478103.0,230243815.0,-9671608.0,239915423.0,52.34,52.34,1.12,356402530.0,307208816.0,49193714.0,19947633.0,230243815.0,239194404.0,261170547.0,21976143.0,1025847.0,1.0,8.0,6491492.0,2832636.0,3658856.0,832407.0,389091.0,443316.0,0.0,166276.0,4727852.0,671151.0,2751990.0,0.0,1304711.0,278864.0,1025847.0,139638511.3,213841518.0,2922500.75,0.5820804039999999,1.7179757180000002,1068996.0,42648253.0
55,2021-03-31,Econom,33.0,3.0,1.0,2.0,1.0,5.0,2.0,1.0,2.0,2.0,1.0,1.0,0.84,1723611.0,200944054.0,-3426782.0,204370836.0,198.81,198.81,3.27,330025410.0,287329774.0,42695636.0,26107556.0,200944054.0,116822788.0,123259959.0,6437171.0,-217210.0,0.0,-2.0,6542721.0,3539319.0,3003402.0,682590.0,228491.0,454099.0,0.0,-633778.0,3133069.0,1640213.0,1747735.0,0.0,-254879.0,-37668.0,-217210.0,209862972.0,118647246.0,1515192.0,0.557834826,1.792645338,129667.0,43446937.0
56,2021-03-31,Evoca,11.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.27,4985685.0,112178578.0,-4536407.0,116714985.0,90.99,90.99,1.6,205599972.0,171398484.0,34201488.0,20000000.0,112178578.0,124243371.0,130576020.0,6332649.0,338464.0,1.0,4.0,3655280.0,2039444.0,1615836.0,353934.0,219117.0,134817.0,0.0,-94519.0,1928637.0,463849.0,1041964.0,0.0,422824.0,84360.0,338464.0,107476899.0,96779688.0,1343385.0,0.540259261,1.85096318,312801.0,21081728.0
57,2021-03-31,HSBC,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.18,18451667.0,144801185.0,-6649935.0,151451120.0,36.04,36.04,-0.39,241807212.0,196724879.0,45082333.0,18434350.0,144801184.0,175325862.0,175325862.0,0.0,1303194.0,2.0,12.0,3474661.0,712625.0,2762036.0,519518.0,164699.0,354819.0,0.0,107639.0,3677015.0,-147605.0,2234756.0,0.0,1589864.0,286670.0,1303194.0,118565715.0,119972382.0,3269115.0,0.607763634,1.645376498,914979.0,28838251.0
58,2021-03-31,IDbank,11.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,10.19,11393698.0,104072268.0,-7690592.0,111762860.0,67.5,67.5,0.68,181236596.0,136327293.0,44909303.0,33971850.0,104072268.0,87396848.0,101026678.0,13629830.0,467810.0,1.0,4.0,3653484.0,1463878.0,2189606.0,602070.0,237246.0,364824.0,0.0,-451944.0,2340555.0,185262.0,1616961.0,0.0,538332.0,70522.0,467810.0,113031585.0,65336234.0,2868777.0,0.69084512,1.447502445,150949.0,29729640.0
59,2021-03-31,Ineco,18.0,2.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,5.84,13161383.0,213826597.0,-11517973.0,225344570.0,87.51,87.51,2.44,379617457.0,319238547.0,60378910.0,14545680.0,213826597.0,223414782.0,234539802.0,11125020.0,2144730.0,2.0,14.0,8716839.0,3657344.0,5059495.0,834394.0,427238.0,407156.0,0.0,-685948.0,5237001.0,1379494.0,1232620.0,0.0,2624887.0,480157.0,2144730.0,237117546.0,140134592.0,2365319.0,0.235367532,4.248674367,177506.0,84202179.0
60,2021-03-31,Mellat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.87,565246.0,19381844.0,-319780.0,19701624.0,56.57,56.57,1.0,77757579.0,36616846.0,41140733.0,32100000.0,19381843.0,5413862.0,5413862.0,0.0,496363.0,3.0,5.0,1055258.0,11766.0,1043492.0,64729.0,429.0,64300.0,0.0,-168802.0,915960.0,49448.0,239728.0,0.0,626784.0,130421.0,496363.0,44656302.0,32871057.0,230220.0,0.261723219,3.820830279,-127532.0,32986497.0
61,2021-03-31,Uni,31.0,4.0,1.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,20.06,31772089.0,147786516.0,-10612380.0,158398896.0,33.4,33.4,4.97,244132173.0,210033333.0,34098840.0,20489652.0,155048855.0,150869494.0,163324597.0,12455103.0,72720.0,0.0,1.0,5472682.0,2425471.0,3047211.0,828347.0,133689.0,694658.0,0.0,-945046.0,3076831.0,1975945.0,862259.0,0.0,238627.0,165907.0,72720.0,124374592.0,115978123.0,3779458.0,0.280242561,3.5683373589999996,29620.0,16153517.0
62,2021-03-31,VTB,28.0,5.0,4.0,4.0,5.0,5.0,2.0,5.0,7.0,5.0,3.0,0.0,10.69,25138614.0,209752452.0,-25304529.0,235056981.0,100.66,100.66,5.44,355439117.0,305670766.0,49768351.0,63775674.0,209752452.0,274764946.0,274764946.0,0.0,82900.0,0.0,1.0,8859488.0,3265769.0,5593719.0,772587.0,404254.0,368333.0,0.0,-789032.0,5509723.0,3151068.0,2271750.0,0.0,86904.0,4004.0,82900.0,244448885.6,107045261.0,3944970.12,0.412316566,2.425320937,-83996.0,20121529.0
63,2021-06-30,ABB,30.0,3.0,2.0,3.0,3.0,3.0,1.0,3.0,4.0,4.0,0.0,5.0,4.47,27495858.0,602927420.0,-12158925.0,615086345.0,44.22,44.22,2.89,912752182.0,857376388.0,55375794.0,42090187.0,602927420.0,573913410.0,585216691.0,11303281.0,57796.0,0.0,0.0,29604797.0,20689116.0,8915681.0,3900308.0,231570.0,3668738.0,0.0,-892520.0,13055979.0,9192710.0,3541729.0,0.0,321540.0,263744.0,57796.0,586116492.0,321078619.0,5557071.0,0.271272572,3.686329188,4140298.0,132784627.0
64,2021-06-30,ACBA,18.0,5.0,4.0,4.0,4.0,5.0,4.0,5.0,6.0,5.0,2.0,0.0,6.33,22130357.0,335162779.0,-14201827.0,349364606.0,64.17,64.17,2.88,495330756.0,425562532.0,69768224.0,50000000.0,335162779.0,278289534.0,281963719.0,3674185.0,1861870.0,1.0,5.0,22546866.0,10494882.0,12051984.0,2771766.0,1145647.0,1626119.0,6163.0,-1519568.0,13096533.0,4941137.0,6075286.0,307453.0,2387563.0,525693.0,1861870.0,326750963.1,167064221.0,1515572.0,0.46388506,2.155706416,1044549.0,26371921.0
65,2021-06-30,Ameria,14.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,3.71,25953242.0,680921283.0,-19437135.0,700358418.0,74.89,74.89,1.16,1034055919.0,914733725.0,119322193.0,54385935.0,680921282.0,540192846.0,652487309.0,112294463.0,9481241.0,2.0,17.0,35920621.0,15653117.0,20267504.0,3299298.0,902867.0,2396431.0,0.0,-815888.0,25311841.0,4134122.0,9450728.0,0.0,11726991.0,2245750.0,9481241.0,382374712.5,642537406.0,9143800.0,0.37337182700000004,2.678295275,5044337.0,56671543.0
66,2021-06-30,Ararat,24.0,4.0,4.0,3.0,2.0,5.0,2.0,1.0,6.0,2.0,0.0,1.0,4.72,6921791.0,141425679.0,-5347751.0,146773430.0,77.26,77.26,0.77,269922864.0,229795075.0,40127789.0,8803655.0,141425679.0,110670853.0,125110863.0,14440010.0,2083194.0,2.0,11.0,9389325.0,5003801.0,4385524.0,972989.0,577670.0,395319.0,0.0,252094.0,5680372.0,580986.0,2707017.0,0.0,2392369.0,309175.0,2083194.0,123964225.0,145216468.0,742171.0,0.47655628899999997,2.0983880040000003,1294848.0,39924554.0
67,2021-06-30,Armswiss,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.15,4703891.0,109180069.0,-4235621.0,113415690.0,90.05,90.05,-2.28,408190135.0,344140246.0,64049889.0,10000200.0,109180069.0,122613482.0,183202630.0,60589148.0,5050702.0,3.0,16.0,16120869.0,10724082.0,5396787.0,242789.0,87549.0,155240.0,0.0,-1034879.0,5748355.0,-1412215.0,959868.0,0.0,6200702.0,1150000.0,5050702.0,300330587.0,104729508.0,3130040.0,0.166981336,5.988693251,351568.0,255998664.0
68,2021-06-30,Artsakh,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.06,1141636.0,36095768.0,-1224879.0,37320647.0,107.29,107.29,-7.66,199125914.0,150958655.0,48167259.0,23261150.0,36095768.0,106457828.0,106457828.0,0.0,4662984.0,5.0,21.0,8424381.0,3963319.0,4461062.0,286919.0,162409.0,124510.0,2250.0,-965501.0,3727093.0,-3188836.0,1352945.0,0.0,5562984.0,900000.0,4662984.0,,,,0.363002748,2.754800082,-733969.0,130986939.0
69,2021-06-30,ASHB,19.0,6.0,4.0,5.0,5.0,6.0,3.0,3.0,4.0,4.0,2.0,0.0,7.02,42168516.0,583053195.0,-17431710.0,600484905.0,41.34,41.34,2.57,976049171.0,882943595.0,93105576.0,52227200.0,583053195.0,397868827.0,580709612.0,182840785.0,6346320.0,1.0,14.0,37661373.0,21647879.0,16013494.0,3424789.0,1005292.0,2419497.0,0.0,949493.0,21564986.0,7814504.0,6706740.0,0.0,7043741.0,697421.0,6346320.0,509651640.9,463657214.0,2740316.0,0.311001367,3.21541995,5551492.0,127956697.0
70,2021-06-30,Byblos,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.97,850819.0,42451976.0,-764514.0,43216490.0,89.86,89.86,0.05,97054124.0,67399959.0,29654165.0,26249100.0,42451976.0,57188745.0,57188745.0,0.0,435538.0,1.0,3.0,3138231.0,1712866.0,1425365.0,71300.0,58315.0,12985.0,0.0,-47115.0,1418132.0,10073.0,815107.0,0.0,592952.0,157414.0,435538.0,48394192.0,48642706.0,17226.0,0.574775127,1.739810846,-7233.0,23373612.0
71,2021-06-30,Converse,16.0,1.0,2.0,1.0,1.0,5.0,3.0,1.0,3.0,1.0,0.0,1.0,7.34,16956862.0,222914474.0,-7986663.0,230901137.0,47.1,47.1,1.67,359915877.0,310657162.0,49258715.0,19947633.0,222914474.0,238362291.0,254748166.0,16385875.0,1088587.0,1.0,4.0,13076612.0,5774930.0,7301682.0,1780271.0,850219.0,930052.0,0.0,484914.0,9037978.0,1968915.0,5544631.0,0.0,1524432.0,435845.0,1088587.0,165629020.6,194286856.4,0.0,0.613481356,1.630041386,1736296.0,47982239.0
72,2021-06-30,Econom,32.0,3.0,1.0,2.0,2.0,5.0,2.0,1.0,2.0,3.0,1.0,1.0,0.72,1459598.0,199790468.0,-3051464.0,202841932.0,209.06,209.06,0.23,324784526.0,281504864.0,43279662.0,26107555.0,199790468.0,110605521.0,116830264.0,6224743.0,2137873.0,1.0,10.0,13265469.0,7389434.0,5876035.0,1496678.0,501689.0,994989.0,0.0,-1319108.0,6265201.0,228913.0,3504768.0,0.0,2531520.0,393647.0,2137873.0,210911314.0,112343897.0,1529315.0,0.559402324,1.7876221769999998,389166.0,41109169.0
73,2021-06-30,Evoca,11.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.51,3013587.0,117161555.0,-2905318.0,120066873.0,96.41,96.41,3.1,211520554.0,177704723.0,33815831.0,20000000.0,117161555.0,127891201.0,133869457.0,5978256.0,79365.0,0.0,0.0,7560080.0,4305580.0,3254500.0,793718.0,472295.0,321423.0,0.0,-347620.0,4023842.0,1823385.0,2095226.0,0.0,105231.0,25866.0,79365.0,107228519.0,102743984.0,1548051.0,0.520702851,1.9204811309999998,769342.0,21137549.0
74,2021-06-30,HSBC,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.49,16853461.0,154396125.0,-6233396.0,160629521.0,36.99,36.99,0.11,234818542.0,189004890.0,45813652.0,18434350.0,154396125.0,171712725.0,171712725.0,0.0,2093961.0,2.0,9.0,7262635.0,1457301.0,5805334.0,1001484.0,258751.0,742733.0,0.0,117705.0,7207600.0,83205.0,4592544.0,0.0,2531851.0,437890.0,2093961.0,119198968.0,111038959.0,4580615.0,0.637180754,1.569413379,1402266.0,31914043.0
75,2021-06-30,IDbank,11.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,11.06,13285578.0,110897783.0,-9269730.0,120167513.0,69.77,69.77,0.53,179640653.0,134744076.0,44896577.0,33971850.0,110897783.0,91900332.0,104642260.0,12741928.0,704121.0,1.0,3.0,7594033.0,3050042.0,4543991.0,1334620.0,523997.0,810623.0,0.0,-1132228.0,4578250.0,299592.0,3370931.0,0.0,907727.0,203606.0,704121.0,116522343.0,58259915.0,4858395.0,0.73629247,1.3581559509999999,34259.0,27912473.0
76,2021-06-30,Ineco,18.0,2.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,3.91,8513394.0,209735202.0,-8167347.0,217902549.0,95.94,95.94,3.94,368543631.0,315088651.0,53454980.0,14545680.0,209735202.0,219878849.0,227947864.0,8069015.0,3128886.0,2.0,11.0,17516098.0,7351500.0,10164598.0,1849558.0,922184.0,927374.0,0.0,77612.0,12237513.0,4405104.0,4002253.0,0.0,3830156.0,701270.0,3128886.0,226342706.0,138702990.0,3497935.0,0.327047906,3.057656024,2072915.0,78139203.0
77,2021-06-30,Mellat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,841231.0,19242227.0,-322566.0,19564793.0,38.34,38.34,0.25,82657657.0,40848718.0,41808939.0,32100000.0,19242227.0,4901661.0,4901661.0,0.0,1164569.0,3.0,6.0,2173571.0,23693.0,2149878.0,128897.0,850.0,128047.0,0.0,-245770.0,1993725.0,24761.0,521625.0,0.0,1447339.0,282770.0,1164569.0,47470424.63,34942504.51,244727.86,0.261633375,3.8221423389999996,-156153.0,34376120.0
78,2021-06-30,Uni,31.0,4.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,18.25,28194962.0,146191512.0,-8331904.0,154523416.0,29.55,29.55,5.64,276536275.0,242584866.0,33951409.0,20489652.0,146191512.0,206346971.0,218585191.0,12238220.0,224181.0,0.0,1.0,10982226.0,4943807.0,6038419.0,1783734.0,325271.0,1458463.0,0.0,-1999773.0,6672358.0,4511640.0,1886895.0,0.0,273823.0,49642.0,224181.0,125238125.0,148215654.0,3082496.0,0.28279283,3.5361575469999997,633939.0,17424129.0
79,2021-06-30,VTB,28.0,5.0,4.0,5.0,4.0,6.0,2.0,4.0,7.0,5.0,3.0,0.0,11.02,25950093.0,210177428.0,-25217623.0,235395051.0,97.18,97.18,5.5,341509860.0,292050815.0,49459046.0,63775674.0,210177428.0,255372554.0,255372554.0,0.0,58009.0,0.0,0.0,18094588.0,6810073.0,11284515.0,1658382.0,877118.0,781264.0,0.0,-1641383.0,11100396.0,6399603.0,4639347.0,0.0,61445.0,3436.0,58009.0,234869210.1,102850278.3,3790371.2,0.417944325,2.392663185,-184119.0,21982785.0
80,2021-09-30,ABB,30.0,3.0,2.0,3.0,3.0,3.0,1.0,3.0,4.0,4.0,0.0,5.0,3.97,24097485.0,596240505.0,-11100948.0,607341453.0,46.07,46.07,2.61,901862421.0,850333411.0,51529010.0,42090187.0,596240505.0,567137765.0,578182334.0,11044569.0,327814.0,0.0,1.0,45057054.0,32421642.0,12635412.0,4837053.0,313407.0,4523646.0,0.0,-927698.0,18304065.0,12291034.0,5192612.0,0.0,820419.0,492605.0,327814.0,582019001.0,315183201.0,4660219.0,0.28368627399999996,3.5250207419999997,5668653.0,143194062.0
81,2021-09-30,ACBA,19.0,5.0,4.0,4.0,4.0,5.0,4.0,5.0,6.0,5.0,2.0,0.0,5.81,20774916.0,346015787.0,-11304801.0,357320588.0,54.42,54.42,0.85,503477870.0,428206111.0,75271759.0,50000000.0,346015788.0,287862176.0,291397562.0,3535386.0,7401824.0,2.0,14.0,34396814.0,15908923.0,18487891.0,4508948.0,1876459.0,2632489.0,9063.0,-2452557.0,20331568.0,2220562.0,9199675.0,406572.0,9317903.0,1916079.0,7401824.0,328702035.1,173099296.0,1676539.0,0.452482317,2.210031116,1843677.0,26465460.0
82,2021-09-30,Ameria,14.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,3.31,22398313.0,660116314.0,-16866832.0,676983146.0,75.3,75.3,1.09,1078886597.0,954787176.0,124099421.0,54385935.0,660116314.0,561256134.0,672123260.0,110867126.0,14495765.0,2.0,17.0,54095742.0,24111717.0,29984025.0,5199015.0,1455802.0,3743213.0,0.0,-1264885.0,38297522.0,5745297.0,14645893.0,0.0,17906332.0,3410567.0,14495765.0,417918500.0,651928831.0,9039266.0,0.38242404700000004,2.614898325,8313497.0,61281420.0
83,2021-09-30,Ararat,24.0,4.0,4.0,3.0,2.0,5.0,2.0,1.0,6.0,2.0,0.0,1.0,4.67,7032289.0,145634552.0,-4860639.0,150495191.0,69.12,69.12,0.35,263806294.0,223151927.0,40654367.0,8803655.0,145634552.0,110970480.0,124078259.0,13107779.0,2936305.0,1.0,10.0,14143988.0,7762237.0,6381751.0,1573493.0,897904.0,675589.0,0.0,-521893.0,7656341.0,398502.0,4048423.0,0.0,3209416.0,273111.0,2936305.0,130376151.0,132314005.0,1116138.0,0.528767332,1.8911909630000001,1274590.0,45234073.0
84,2021-09-30,Armswiss,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.03,5973298.0,113558692.0,-5295790.0,118854482.0,88.66,88.66,-0.46,396639807.0,337845942.0,58793865.0,10000200.0,113558692.0,124716434.0,184730347.0,60013913.0,6015800.0,2.0,13.0,24727513.0,16789515.0,7937998.0,370911.0,129542.0,241369.0,0.0,-1036016.0,8372368.0,-426650.0,1433218.0,0.0,7365800.0,1350000.0,6015800.0,250534821.0,139049106.0,7055880.0,0.171184305,5.841657037,434370.0,235712520.0
85,2021-09-30,Artsakh,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.79,1001806.0,34807073.0,-1096406.0,35903479.0,109.44,109.44,-6.18,193563739.0,144191845.0,49371894.0,23261150.0,34807073.0,97765451.0,97765451.0,0.0,5983392.0,4.0,17.0,12278398.0,6115610.0,6162788.0,458843.0,242159.0,216684.0,3241.0,-1036232.0,5546131.0,-3312385.0,1815124.0,0.0,7043392.0,1060000.0,5983392.0,,,,0.32727752,3.055510809,-616657.0,130330727.0
